,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2513,CHEMBL3891718,Cn1ccnc1S(=O)(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,inactive,633.5580000000001,3.7817000000000025,0.0,10.0,4.999995657076895
2514,CHEMBL3923127,C[C@](O)(c1cncc(-c2nc3ccc(F)cn3c2C2CC2)c1)C(F)(F)F,active,365.33000000000004,4.182600000000002,1.0,4.0,5.113503634676066
2515,CHEMBL3893614,Fc1cncc(-c2nc3ccc(F)cn3c2C2CC2)c1,active,271.27000000000004,3.5519000000000016,0.0,3.0,5.657557578968163
2517,CHEMBL3951973,Fc1cncc(-c2nc3cc(F)c(Cl)cn3c2C2CC2)c1,active,305.7150000000001,4.205300000000002,0.0,3.0,5.638253282024103
2520,CHEMBL3959541,O=C(/C=C\Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1cc2ccccc2oc1=O,active,512.5470000000001,4.588000000000004,2.0,8.0,5.293359015225842
2521,CHEMBL3941042,O=C(/C=C\Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1)c1cc2ccccc2oc1=O,inactive,447.47200000000015,3.7973000000000017,2.0,7.0,4.902045462982315
2522,CHEMBL3914106,Cc1ccnc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3cc4ccccc4oc3=O)cc2)n1,active,462.48700000000025,3.500720000000001,2.0,8.0,5.021358489722658
2523,CHEMBL3924170,COc1cnc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3cc4ccccc4oc3=O)cc2)nc1,active,478.4860000000002,3.2009000000000016,2.0,9.0,5.216804154214618
2524,CHEMBL3926174,COc1ncnc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3cc4ccccc4oc3=O)cc2)c1OC,active,508.5120000000003,3.209500000000002,2.0,10.0,5.331604763785919
2525,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,inactive,285.31,2.65916,0.0,5.0,4.530176511839648
2526,CHEMBL365735,c1cncc(-c2ccc3ccccc3c2)c1,active,205.26,3.9018000000000024,0.0,1.0,5.242065233672243
2528,CHEMBL193343,CCOc1ccc2cc(-c3cccnc3)ccc2c1,active,249.31300000000002,4.300500000000002,0.0,2.0,5.177890789837623
2529,CHEMBL197576,COc1ccc2cc(-c3cccnc3)ccc2c1Cl,active,269.731,4.563800000000002,0.0,2.0,5.743498733788682
2530,CHEMBL196328,COc1ccc2cc(-c3cccnc3)ccc2c1Br,active,314.182,4.672900000000002,0.0,2.0,5.040619894651811
2532,CHEMBL438802,COC(=O)c1ccc2cc(-c3cccnc3)ccc2c1,active,263.296,3.6884000000000023,0.0,3.0,5.9023609844531615
2533,CHEMBL195996,c1ccc2cc(-n3ccnc3)ccc2c1,active,194.237,3.025500000000001,0.0,2.0,5.549581519063189
2538,CHEMBL206283,CC1=C(c2cccnc2)CCc2ccccc21,active,221.30299999999997,3.9585000000000026,0.0,1.0,5.218596510503958
2539,CHEMBL205503,CCC1=C(c2cccnc2)CCc2ccccc21,active,235.32999999999996,4.348600000000003,0.0,1.0,5.821857930162256
2540,CHEMBL206550,CC1Cc2ccccc2C=C1c1cccnc1,active,221.303,3.8144000000000027,0.0,1.0,5.747851145181492
2541,CHEMBL206070,CC1CC(c2cccnc2)=Cc2ccccc21,active,221.303,4.129400000000002,0.0,1.0,5.449637097668339
2544,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,active,232.28299999999996,1.3532,2.0,3.0,5.1548957558231745
2546,CHEMBL4091260,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)c(=O)oc2c1,inactive,350.32600000000014,3.5836000000000023,0.0,6.0,4.999995657076895
2547,CHEMBL4080965,O=c1ccc2ccc(-c3ccncc3)cc2o1,active,223.23100000000002,2.8550000000000004,0.0,3.0,5.585009948716478
2549,CHEMBL4099909,O=c1ccc2ccc(-c3ccccn3)cc2o1,inactive,223.23100000000002,2.8550000000000004,0.0,3.0,4.999995657076895
2550,CHEMBL1650711,COc1ccc(-c2ccc3ccc(=O)oc3c2)cc1,inactive,252.26899999999998,3.468600000000002,0.0,3.0,4.999995657076895
2551,CHEMBL1650709,O=c1ccc2ccc(-c3ccccc3)cc2o1,inactive,222.24300000000002,3.4600000000000017,0.0,2.0,4.999995657076895
2552,CHEMBL49732,COc1ccc2ccc(=O)oc2c1,inactive,176.17099999999996,1.8016,0.0,3.0,4.999995657076895
2553,CHEMBL4100188,CCN(CC)c1ccc2cc(-c3coc(-c4ccccc4)n3)c(=O)oc2c1,inactive,360.41300000000007,4.961200000000005,0.0,5.0,4.999995657076895
2554,CHEMBL4074186,CCOC(=O)c1oc(-c2cc3ccc(N(CC)CC)cc3oc2=O)nc1C,inactive,370.40500000000014,3.779320000000002,0.0,7.0,4.999995657076895
2555,CHEMBL4105495,CCN(CC)c1ccc2cc(-c3ncco3)c(=O)oc2c1,inactive,284.315,3.294200000000002,0.0,5.0,4.999995657076895
2556,CHEMBL4087613,CCN(CC)c1ccc2cc(-c3cnco3)c(=O)oc2c1,active,284.315,3.294200000000002,0.0,5.0,5.508624296892266
2557,CHEMBL4063099,CCN(CC)c1ccc2cc(-c3nc(-c4ccccc4)cs3)c(=O)oc2c1,inactive,376.4810000000001,5.429700000000004,0.0,5.0,4.999995657076895
2558,CHEMBL4095313,CCN(CC)c1ccc2cc(-c3nc(CC(=O)OC)cs3)c(=O)oc2c1,inactive,372.446,3.478200000000002,0.0,7.0,4.999995657076895
2559,CHEMBL4078790,CCOC(=O)c1csc(-c2cc3ccc(N(CC)CC)cc3oc2=O)n1,active,372.44600000000014,3.9394000000000027,0.0,7.0,5.958567835319735
2560,CHEMBL4103066,CCN(CC)c1ccc2cc(-c3nc(C)cs3)c(=O)oc2c1,active,314.4100000000001,4.071120000000003,0.0,5.0,5.958567835319735
2561,CHEMBL1430816,CCN(CC)c1ccc2ccc(=O)oc2c1,inactive,217.26799999999997,2.6392000000000007,0.0,3.0,4.999995657076895
2562,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,active,232.28299999999996,1.3532,2.0,3.0,5.04575266509324
2564,CHEMBL4098297,Cc1nn(-c2cncc([C@](C)(O)C(F)(F)F)c2)c2ccccc12,active,321.302,3.4987200000000014,1.0,4.0,5.200652557037924
2565,CHEMBL4080256,Cc1nn(-c2cncc([C@@](C)(O)C(F)(F)F)c2)c2ccccc12,active,321.302,3.4987200000000014,1.0,4.0,5.207601305808527
2566,CHEMBL4071689,C[C@](O)(c1cncc(-n2nc(C(F)(F)F)c3ccccc32)c1)C(F)(F)F,active,375.272,4.209100000000001,1.0,4.0,5.267598197761092
2567,CHEMBL4080420,Cc1nn(-c2cncc(C(C)(C)O)c2)c2cccc(F)c12,active,285.322,3.0954200000000016,1.0,4.0,5.161144615185427
2568,CHEMBL4067000,CC(C)(O)c1cncc(-n2ncc3c(C(F)(F)F)cccc32)c1,active,321.302,3.6667000000000023,1.0,4.0,5.337232727236657
2569,CHEMBL4060208,O=C(/C=C\Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2c(c1)Nc1ccccc1S2,active,506.6340000000001,5.960600000000003,3.0,8.0,5.246409281659965
2570,CHEMBL4077259,N=C(N)NS(=O)(=O)c1ccc(N/C=C\C(=O)c2ccc3c(c2)Nc2ccccc2S3)cc1,active,465.5600000000001,3.875070000000002,5.0,7.0,5.014569034787357
2571,CHEMBL4098604,O=C(/C=C\Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1)c1ccc2c(c1)Nc1ccccc1S2,active,500.60500000000013,5.899100000000003,3.0,7.0,5.173918715340354
2572,CHEMBL4068601,O=C(/C=C\Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)c1ccc2c(c1)Nc1ccccc1S2,active,551.6530000000001,6.447300000000004,3.0,8.0,5.050605113669222
2573,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,inactive,285.31,2.65916,0.0,5.0,4.530176511839648
2574,CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,active,700.7910000000002,4.573200000000004,1.0,12.0,5.075715543796489
2575,CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,inactive,306.276,0.7357999999999993,1.0,7.0,4.657575345116453
2576,CHEMBL4077246,N#Cc1ccc(COc2ccc(C#Cc3ccc(C(F)(F)C(O)(Cn4cnnn4)c4ccc(F)cc4F)nc3)cc2)cc1,inactive,584.5330000000001,4.876580000000003,1.0,8.0,3.9999995657057354
2577,CHEMBL75,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,active,531.4399999999999,4.205800000000003,0.0,7.0,5.795852874787152
2578,CHEMBL4129721,CC(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,inactive,401.4850000000002,4.726600000000004,0.0,3.0,4.999995657076895
2579,CHEMBL4126284,CCS(=O)(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,inactive,451.5670000000002,4.529800000000003,0.0,4.0,4.999995657076895
2580,CHEMBL4128368,O=S(=O)(N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1)C(F)(F)F,active,491.51000000000016,5.029700000000004,0.0,4.0,5.999956572723137
2581,CHEMBL4170393,Cc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1,inactive,716.9290000000001,7.488240000000007,4.0,4.0,4.924449389089342
2582,CHEMBL4172955,O=[N+]([O-])c1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)[nH]c3ccccc23)cc1,inactive,778.869,6.6878000000000055,4.0,8.0,4.950778099717827
2583,CHEMBL4165064,COc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,active,748.9270000000001,6.8886000000000065,4.0,6.0,5.455919547413215
2584,CHEMBL4174637,O=[N+]([O-])c1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)cc1,active,891.6639999999999,8.304600000000006,4.0,6.0,5.568620151158064
2585,CHEMBL4163983,O=[N+]([O-])c1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)cc1,active,769.852,7.0578000000000065,4.0,6.0,5.455919547413215
2586,CHEMBL4159524,O=[N+]([O-])c1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1,active,869.866,8.817200000000003,4.0,6.0,5.397929151445704
2587,CHEMBL4167430,N#Cc1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,active,782.775,8.049880000000007,4.0,5.0,5.259629414314232
2588,CHEMBL4167841,N#Cc1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)cc1,active,749.8650000000001,7.021280000000006,4.0,5.0,5.008769492753769
2589,CHEMBL4175698,N#Cc1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1,inactive,849.8790000000001,8.780680000000002,4.0,5.0,4.815305730665652
2590,CHEMBL4171198,O=S(=O)(NCCc1c(C(c2ccc(Br)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,active,836.6610000000001,8.9407,4.0,4.0,5.568620151158064
2591,CHEMBL4160591,O=S(=O)(NCCc1c(C(c2ccc(Br)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1,active,903.7650000000003,9.671499999999998,4.0,4.0,5.46850830977847
2592,CHEMBL4169756,O=S(=O)(NCCc1c(C(c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)[nH]c2ccccc12)c1ccc(Br)cc1,active,864.6570000000002,8.535500000000003,4.0,4.0,5.119180693355726
2593,CHEMBL4159101,O=S(=O)(NCCc1c(C(c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,active,775.7550000000001,8.317300000000005,4.0,4.0,5.267598197761092
2594,CHEMBL4167098,O=S(=O)(NCCc1c(C(c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1,active,842.8590000000004,9.0481,4.0,4.0,5.3565374532968395
2595,CHEMBL4159184,O=S(=O)(NCCc1c(C(c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)[nH]c2ccccc12)c1ccc(Br)cc1,active,914.6640000000001,9.415199999999999,4.0,4.0,5.420204974731411
2596,CHEMBL4163649,O=S(=O)(NCCc1c(C(c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,active,825.7620000000001,9.197000000000001,4.0,4.0,5.494836450189588
2597,CHEMBL4174326,O=S(=O)(NCCc1c(C(c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1,active,892.8660000000003,9.927799999999998,4.0,4.0,5.638253282024103
2599,CHEMBL4166016,O=S(=O)(NCCc1c(C(c2ccc(O)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,active,773.7640000000001,7.883800000000007,5.0,5.0,5.8538409443951815
2600,CHEMBL4170504,O=S(=O)(NCCc1c(C(c2ccc(O)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1,active,840.8680000000004,8.614600000000003,5.0,5.0,5.886023241710154
2601,CHEMBL4162572,O=[N+]([O-])c1cccc(S(=O)(=O)NCCc2c(C(c3ccc(O)cc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3cccc([N+](=O)[O-])c3)[nH]c3ccccc23)c1,active,794.8680000000002,6.393400000000005,5.0,9.0,5.638253282024103
2602,CHEMBL4162163,Cc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1,active,732.9280000000001,7.193840000000008,5.0,5.0,5.3872055508611005
2603,CHEMBL4172837,O=[N+]([O-])c1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)[nH]c3ccccc23)cc1,active,794.868,6.393400000000005,5.0,9.0,5.552826458417537
2605,CHEMBL4169784,O=S(=O)(NCCc1c(C(c2ccccc2O)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,active,773.7640000000001,7.883800000000007,5.0,5.0,5.376740369380389
2606,CHEMBL4176982,O=[N+]([O-])c1cccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3cccc([N+](=O)[O-])c3)[nH]c3ccccc23)c1,active,794.8680000000002,6.393400000000005,5.0,9.0,5.769525532638841
2607,CHEMBL4166364,O=[N+]([O-])c1ccccc1S(=O)(=O)NCCc1c(C(c2ccccc2O)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccccc2[N+](=O)[O-])[nH]c2ccccc12,active,794.8680000000002,6.393400000000005,5.0,9.0,5.337232727236657
2608,CHEMBL4173619,COc1ccc(S(=O)(=O)NCCc2c(C(c3cc(OC)c(O)c(OC)c3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,active,824.9780000000002,6.611400000000006,5.0,9.0,5.602042619896112
2609,CHEMBL4162907,O=S(=O)(NCCc1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,active,845.874,9.749399999999998,4.0,4.0,5.055512392713305
2610,CHEMBL4170175,CCn1c2ccccc2c2ccc(C(c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(Cl)cc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(Cl)cc3)cc21,active,874.9159999999999,10.305999999999996,4.0,5.0,5.408924257360318
2611,CHEMBL4159550,COc1ccc(S(=O)(=O)NCCc2c(C3(c4[nH]c5ccccc5c4CCNS(=O)(=O)c4ccc(OC)cc4)C(=O)Nc4ccccc43)[nH]c3ccccc23)cc1,active,789.9360000000001,5.994900000000005,5.0,7.0,5.552826458417537
2612,CHEMBL4166769,O=C1Nc2ccccc2C1(c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(Cl)cc1)c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(Cl)cc1,active,798.774,7.284500000000006,5.0,5.0,5.080916675191809
2613,CHEMBL4174670,O=C1Nc2ccccc2C1(c1[nH]c2ccccc2c1CCNS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1[nH]c2ccccc2c1CCNS(=O)(=O)c1cccc([N+](=O)[O-])c1,inactive,819.878,5.794100000000005,5.0,9.0,4.924449389089342
2614,CHEMBL4168266,O=C1Nc2ccccc2C1(c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-])c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-],active,819.878,5.794100000000005,5.0,9.0,5.008769492753769
2615,CHEMBL75,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,active,531.4399999999999,4.205800000000003,0.0,7.0,5.585009948716478
2625,CHEMBL4170941,COc1ccc2c(Cn3ccnc3)c(-c3ccc(Cl)cc3)[nH]c2c1,active,337.81000000000006,4.741700000000003,1.0,3.0,5.975473285612848
2627,CHEMBL4172433,Clc1ccc(-c2[nH]c3cc4c(cc3c2Cn2ccnc2)OCO4)cc1,active,351.79300000000006,4.461800000000003,1.0,4.0,5.579202899000155
2635,CHEMBL4162549,COc1ccc2c(Cn3cncn3)c(-c3ccc(Cl)cc3)[nH]c2c1,active,338.79800000000006,4.136700000000003,1.0,4.0,5.109461620170969
2638,CHEMBL129795,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,active,256.257,2.699500000000001,3.0,4.0,5.420204974731411
2639,CHEMBL4210489,C#Cc1c(-c2ccccc2)[nH]c2ccccc12,active,217.27099999999996,3.816200000000001,1.0,0.0,5.7931471499933025
2640,CHEMBL4209034,c1cncc(-c2cc3ccccc3[nH]2)c1,active,194.237,3.2299000000000007,1.0,1.0,5.515685921723297
2641,CHEMBL469266,O=[N+]([O-])c1ccc2[nH]c(-c3ccccc3)cc2c1,active,238.246,3.743100000000001,1.0,2.0,5.04575266509324
2642,CHEMBL4216885,Cn1c(-c2ccccc2)cc2cc([N+](=O)[O-])ccc21,active,252.27299999999997,3.7535000000000025,0.0,3.0,5.411157081393282
2643,CHEMBL4212655,Cc1ccccc1-c1cc2cc([N+](=O)[O-])ccc2[nH]1,active,252.273,4.051520000000003,1.0,2.0,5.163036941378278
2644,CHEMBL1424243,Clc1ccc2[nH]c(-c3ccccc3)cc2c1,inactive,227.69400000000002,4.488300000000002,1.0,0.0,4.641872810762238
2645,CHEMBL509962,N#Cc1ccc2[nH]c(-c3ccccc3)cc2c1,active,218.25900000000001,3.7065800000000015,1.0,1.0,5.476240530554286
2646,CHEMBL4204862,Brc1ccc2[nH]c(-c3ccccc3)cc2c1,inactive,272.14500000000004,4.597400000000003,1.0,0.0,4.401099019272216
2647,CHEMBL4207850,N#Cc1ccc2[nH]c(-c3cccnc3)cc2c1,inactive,219.247,3.1015800000000002,1.0,2.0,4.939298383189052
2649,CHEMBL3099695,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,active,227.242,2.42948,0.0,3.0,5.79997347348315
2652,CHEMBL4207995,CC1(C)CC(=O)c2c(noc2Cc2ccccc2)C1,inactive,255.31699999999998,3.4205000000000023,0.0,3.0,4.499998579971477
2653,CHEMBL4212612,COc1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1,inactive,285.34299999999996,3.4291000000000027,0.0,4.0,4.499998579971477
2654,CHEMBL4211193,CC1(C)CC(=O)c2c(noc2Cc2ccc(C(N)=O)cc2)C1,inactive,298.34200000000004,2.519400000000001,1.0,4.0,4.6999978919336405
2655,CHEMBL4212918,CN1CCN(C(=O)c2ccc(Cc3onc4c3C(=O)CC(C)(C)C4)cc2)CC1=O,inactive,395.45900000000023,2.3347000000000007,0.0,5.0,4.499998579971477
2656,CHEMBL4214618,CN(CCO)C(=O)c1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1,inactive,356.42200000000014,2.484800000000001,1.0,5.0,4.499998579971477
2657,CHEMBL4207348,CC1(C)CC(=O)c2c(noc2Cc2ccc(C(=O)N3CC[C@@H](O)C3)cc2)C1,inactive,368.43300000000016,2.627300000000001,1.0,5.0,4.6999978919336405
2658,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,228.247,2.9738000000000016,3.0,3.0,4.602058254153509
2659,CHEMBL264401,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,inactive,238.31500000000003,3.872100000000003,0.0,3.0,4.301029127075886
2664,CHEMBL4227979,Oc1cccc(-c2csc(-c3ncccn3)n2)c1,active,255.30200000000002,2.9727000000000023,1.0,5.0,5.516301469429584
2665,CHEMBL4227126,Oc1ccc(-c2csc(-c3ncccn3)n2)cc1,active,255.30200000000002,2.9727000000000023,1.0,5.0,5.242916137622965
2666,CHEMBL4228236,Cc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1,active,269.329,3.2811200000000023,1.0,5.0,5.444755570314543
2667,CHEMBL4229074,COc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1,active,285.32800000000003,2.981300000000002,1.0,6.0,5.522736898916561
2668,CHEMBL4228495,Oc1ccc(Cl)cc1-c1csc(-c2ncccn2)n1,active,289.747,3.626100000000002,1.0,5.0,5.447905138946077
2669,CHEMBL4224728,COc1ccccc1-c1csc(-c2ncccn2)n1,active,269.329,3.2757000000000023,0.0,5.0,5.927580977436898
2671,CHEMBL4224993,COc1ccc(-c2csc(-c3ncccn3)n2)cc1,active,269.329,3.2757000000000023,0.0,5.0,5.496511658443706
2672,CHEMBL4229012,Clc1ccccc1-c1csc(-c2ncccn2)n1,active,273.748,3.9205000000000014,0.0,4.0,5.768703754163671
2673,CHEMBL4225257,Clc1cccc(-c2csc(-c3ncccn3)n2)c1,active,273.748,3.9205000000000023,0.0,4.0,5.487665207463688
2674,CHEMBL4229272,Clc1ccc(-c2csc(-c3ncccn3)n2)cc1,active,273.748,3.9205000000000023,0.0,4.0,5.46732841230406
2675,CHEMBL4225521,c1ccc(-c2csc(-c3ncccn3)n2)nc1,active,240.29100000000003,2.6621000000000006,0.0,5.0,5.961467262023745
2676,CHEMBL4228303,c1cnc(-c2nc(-c3cccnc3)cs2)nc1,active,240.29100000000003,2.6621000000000006,0.0,5.0,5.478614752734702
2678,CHEMBL4224875,c1cnc(-c2nc(-c3ccco3)cs2)nc1,active,229.264,2.860100000000001,0.0,5.0,5.584891373665548
2679,CHEMBL4227725,c1cnc(-c2nc(-c3cccs3)cs2)nc1,active,245.33200000000002,3.3286000000000016,0.0,5.0,5.458140052942126
2680,CHEMBL4228819,c1cnc(-c2nc(-c3cc4ccccc4o3)cs2)nc1,active,279.324,4.013300000000001,0.0,5.0,5.475561034813935
2681,CHEMBL4225998,c1cnc(-c2nc(-c3cc4ccccc4s3)cs2)nc1,active,295.392,4.481800000000002,0.0,5.0,5.743604607626823
2682,CHEMBL4228031,Cn1c(-c2csc(-c3ncccn3)n2)nc2ccccc21,active,293.355,3.1538000000000004,0.0,6.0,5.702348896756818
2685,CHEMBL4129721,CC(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,inactive,401.4850000000002,4.726600000000004,0.0,3.0,4.999995657076895
2686,CHEMBL4126996,O=S(=O)(C1CC1)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,inactive,463.5780000000002,4.6723000000000035,0.0,4.0,4.999995657076895
2687,CHEMBL4288256,O=S(=O)(c1cccc(OC(F)(F)F)c1)N1CCN(c2ccc(/C=C/c3cc(Cl)cc(Cn4ccnc4)c3)cc2)CC1,inactive,603.066,6.164700000000006,0.0,6.0,4.999995657076895
2688,CHEMBL4126284,CCS(=O)(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,inactive,451.5670000000002,4.529800000000003,0.0,4.0,4.999995657076895
2689,CHEMBL4128368,O=S(=O)(N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1)C(F)(F)F,active,491.51000000000016,5.029700000000004,0.0,4.0,5.999956572723137
2691,CHEMBL4439573,Fc1cc2nc(-c3cncnc3C(F)(F)F)n(C3CC3)c2cc1F,active,340.2550000000001,4.125200000000001,0.0,4.0,5.1907703398914515
2697,CHEMBL4564431,Cc1[nH]c2ccccc2c1/C=N\Nc1ccc(Cl)cc1,active,283.762,4.575720000000002,2.0,2.0,5.059478534654684
2699,CHEMBL4436270,Cc1cc(C)c(C)c(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3c(C)c(C)cc(C)c3C)c2)c1C,active,528.7400000000002,5.110960000000005,2.0,4.0,5.494836450189588
2701,CHEMBL4531367,COc1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc(OC)cc3)c2)cc1,inactive,476.57600000000014,2.660800000000001,2.0,6.0,4.935538266871272
2703,CHEMBL4536389,O=S(=O)(NCc1cccc(CNS(=O)(=O)c2ccc(F)cc2)c1)c1ccc(F)cc1,active,452.50400000000013,2.921800000000001,2.0,4.0,5.659536054814366
2708,CHEMBL2299369,S=C(NCc1cccc(CNC(=S)Nc2ccc(Cl)cc2)c1)Nc1ccc(Cl)cc1,active,475.47,5.966600000000003,4.0,2.0,5.259629414314232
